,user_id,anime_id,rating
53103,553,7662,8.0
53104,553,7669,9.0
53105,553,7674,8.0
53106,553,7705,9.0
53107,553,7724,7.0
53108,553,7769,8.0
53109,553,8086,10.0
53110,553,8129,10.0
53111,553,8425,8.0
53112,553,8449,7.0
53113,553,8460,8.0
53114,553,8476,7.0
53115,553,8481,9.0
53116,553,8514,8.0
53117,553,8560,6.0
53118,553,8577,5.0
53119,553,8630,8.0
53120,553,8634,7.0
53121,553,8675,6.0
53122,553,8915,7.0
53123,553,8934,8.0
53124,553,8937,8.0
53125,553,9001,5.0
53126,553,9014,5.0
53127,553,9252,9.0
53128,553,9253,10.0
53129,553,9331,7.0
53130,553,9332,9.0
53131,553,9465,9.0
53132,553,9479,8.0
53133,553,9724,10.0
53134,553,9750,6.0
53135,553,9756,10.0
53136,553,9919,9.0
53137,553,9941,8.0
53138,553,9981,8.0
53139,553,9989,9.0
53140,553,10030,9.0
53141,553,10067,10.0
53142,553,10087,9.0
53143,553,10092,10.0
53144,553,10161,9.0
53145,553,10163,7.0
53146,553,10278,8.0
53147,553,10294,8.0
53148,553,10321,7.0
53149,553,10336,10.0
53150,553,10379,8.0
53151,553,10408,9.0
53152,553,10418,8.0
53153,553,10447,7.0
53154,553,10464,8.0
53155,553,10490,6.0
53156,553,10502,8.0
53157,553,10521,8.0
53158,553,10568,8.0
53159,553,10588,8.0
53160,553,10620,9.0
53161,553,10681,8.0
53162,553,10713,8.0
53163,553,10714,9.0
53164,553,10715,9.0
53165,553,10716,9.0
53166,553,10717,9.0
53167,553,10721,10.0
53168,553,10793,10.0
53169,553,10798,7.0
53170,553,10893,7.0
53171,553,11013,7.0
53172,553,11111,8.0
53173,553,11227,7.0
53174,553,11241,9.0
53175,553,11285,8.0
53176,553,11433,8.0
53177,553,11499,6.0
53178,553,11531,8.0
53179,553,11577,9.0
53180,553,11633,7.0
53181,553,11665,8.0
53182,553,11701,8.0
53183,553,11703,8.0
53184,553,11741,10.0
53185,553,11757,9.0
53186,553,11887,10.0
53187,553,11889,8.0
53188,553,11981,10.0
53189,553,12017,8.0
53190,553,12029,10.0
53191,553,12149,9.0
53192,553,12189,8.0
53193,553,12355,8.0
53194,553,12365,10.0
53195,553,12433,5.0
53196,553,12445,9.0
53197,553,12753,8.0
53198,553,12857,8.0
53199,553,12877,7.0
53200,553,13125,10.0
53201,553,13391,8.0
53202,553,13411,6.0
53203,553,13599,10.0
53204,553,13601,9.0
53205,553,13759,10.0
53206,553,13807,5.0
53207,553,13863,8.0
53208,553,14075,10.0
53209,553,14293,9.0
53210,553,14345,8.0
53211,553,14349,9.0
53212,553,14353,10.0
53213,553,14373,7.0
53214,553,14407,8.0
53215,553,14467,8.0
53216,553,14513,9.0
53217,553,14669,9.0
53218,553,14713,8.0
53219,553,14741,9.0
53220,553,14807,10.0
53221,553,14813,8.0
53222,553,14835,8.0
53223,553,14921,6.0
53224,553,14941,9.0
53225,553,15037,7.0
53226,553,15359,8.0
53227,553,15379,8.0
53228,553,15613,9.0
53229,553,15651,10.0
53230,553,15863,8.0
53231,553,15933,8.0
53232,553,16001,10.0
53233,553,16005,10.0
53234,553,16009,10.0
53235,553,16011,8.0
53236,553,16035,7.0
53237,553,16067,8.0
53238,553,16355,6.0
53239,553,16417,7.0
53240,553,16498,9.0
53241,553,16512,7.0
53242,553,16524,8.0
53243,553,16528,9.0
53244,553,16592,8.0
53245,553,16668,10.0
53246,553,16762,8.0
53247,553,16782,8.0
53248,553,16890,7.0
53249,553,16904,8.0
53250,553,16918,8.0
53251,553,17121,10.0
53252,553,17247,7.0
53253,553,17265,8.0
53254,553,17395,8.0
53255,553,17549,8.0
53256,553,17651,8.0
53257,553,17729,7.0
53258,553,17895,9.0
53259,553,17919,7.0
53260,553,18055,10.0
53261,553,18119,9.0
53262,553,18139,7.0
53263,553,18153,8.0
53264,553,18229,8.0
53265,553,18245,9.0
53266,553,18277,8.0
53267,553,18295,10.0
53268,553,18671,9.0
53269,553,18679,8.0
53270,553,18753,7.0
53271,553,18767,6.0
53272,553,18893,7.0
53273,553,19117,8.0
53274,553,19315,5.0
53275,553,19365,7.0
53276,553,19367,8.0
53277,553,19429,6.0
53278,553,19489,9.0
53279,553,19653,9.0
53280,553,19703,9.0
53281,553,19815,10.0
53282,553,20033,6.0
53283,553,20047,8.0
53284,553,20053,6.0
53285,553,20423,9.0
53286,553,20507,8.0
53287,553,20541,9.0
53288,553,20583,10.0
53289,553,20689,8.0
53290,553,20767,8.0
53291,553,20785,9.0
53292,553,20787,9.0
53293,553,20853,8.0
53294,553,20889,9.0
53295,553,20973,7.0
53296,553,20977,7.0
53297,553,21327,8.0
53298,553,21353,8.0
53299,553,21431,7.0
53300,553,21437,8.0
53301,553,21473,8.0
53302,553,21557,10.0
53303,553,21561,6.0
53304,553,21587,7.0
53305,553,21603,8.0
53306,553,21647,8.0
53307,553,21677,8.0
53308,553,21743,10.0
53309,553,21843,9.0
53310,553,21881,8.0
53311,553,22101,10.0
53312,553,22137,6.0
53313,553,22147,9.0
53314,553,22199,8.0
53315,553,22273,8.0
53316,553,22319,8.0
53317,553,22535,8.0
53318,553,22547,6.0
53319,553,22729,9.0
53320,553,22763,9.0
53321,553,22789,9.0
53322,553,23133,7.0
53323,553,23199,10.0
53324,553,23273,10.0
53325,553,23277,10.0
53326,553,23281,8.0
53327,553,23283,10.0
53328,553,23289,9.0
53329,553,23311,10.0
53330,553,23321,8.0
53331,553,23385,8.0
53332,553,23421,8.0
53333,553,23459,7.0
53334,553,23587,7.0
53335,553,23623,8.0
53336,553,23847,9.0
53337,553,24037,8.0
53338,553,24133,7.0
53339,553,24211,7.0
53340,553,24231,8.0
53341,553,24439,10.0
53342,553,24459,10.0
53343,553,24469,9.0
53344,553,24627,9.0
53345,553,24713,6.0
53346,553,24751,6.0
53347,553,24765,7.0
53348,553,24833,8.0
53349,553,25013,10.0
53350,553,25159,9.0
53351,553,25283,6.0
53352,553,25519,8.0
53353,553,25681,8.0
53354,553,25835,9.0
53355,553,25867,7.0
53356,553,25879,10.0
53357,553,26243,8.0
53358,553,26441,8.0
53359,553,27655,10.0
53360,553,27775,9.0
53361,553,27831,9.0
53362,553,27833,10.0
53363,553,27899,8.0
53364,553,27991,7.0
53365,553,28069,8.0
53366,553,28105,7.0
53367,553,28121,8.0
53368,553,28223,10.0
53369,553,28497,8.0
53370,553,28619,7.0
53371,553,28621,9.0
53372,553,28625,7.0
53373,553,28677,10.0
53374,553,28907,8.0
53375,553,28927,9.0
53376,553,28999,7.0
53377,553,29093,9.0
53378,553,29095,8.0
53379,553,29317,8.0
53380,553,29803,8.0
53381,553,30091,6.0
53382,553,30123,9.0
53383,553,30137,7.0
53384,553,30187,8.0
53385,553,30205,9.0
53386,553,30218,7.0
53387,553,30276,9.0
53388,553,30384,6.0
53389,553,30503,10.0
53390,553,30585,7.0
53391,553,30915,8.0
53392,553,31043,9.0
53393,553,31163,8.0
53394,553,31637,8.0
53395,554,120,10.0
53396,554,853,10.0
53398,554,6547,10.0
53399,554,9926,10.0
53400,554,11111,10.0
53401,554,11123,10.0
53402,554,18679,8.0
53403,555,4224,8.0
53404,556,1,10.0
53405,556,20,7.0
53406,556,30,7.0
53407,556,32,7.0
53408,556,189,6.0
53412,556,199,10.0
53413,556,205,10.0
53414,556,208,6.0
53415,556,226,8.0
53416,556,227,9.0
53417,556,237,8.0
53419,556,384,9.0
53420,556,395,9.0
53421,556,442,5.0
53422,556,457,7.0
53423,556,731,7.0
53424,556,759,8.0
53425,556,936,3.0
53426,556,953,7.0
53428,556,1818,9.0
53429,556,1887,8.0
53430,556,2001,10.0
53431,556,2025,7.0
53432,556,2144,5.0
53433,556,2167,5.0
53434,556,2476,7.0
53435,556,2890,8.0
53436,556,2966,8.0
53437,556,2993,5.0
53440,556,3457,7.0
53441,556,3588,8.0
53443,556,4181,8.0
53444,556,4214,5.0
53447,556,4752,7.0
53448,556,4898,9.0
53449,556,4975,9.0
53450,556,5081,9.0
53451,556,5341,8.0
53452,556,5681,7.0
53455,556,6547,10.0
53456,556,6707,8.0
53457,556,6746,8.0
53459,556,6880,8.0
53460,556,8074,8.0
53463,556,8795,10.0
53464,556,8841,10.0
53465,556,8939,6.0
53467,556,9253,10.0
53469,556,9756,9.0
53470,556,9989,9.0
53472,556,10162,8.0
53475,556,10620,9.0
53480,556,11111,9.0
53481,556,11179,6.0
53483,556,11597,9.0
53484,556,11757,9.0
53485,556,11843,9.0
53486,556,12355,10.0
53487,556,12445,9.0
53488,556,13599,8.0
53489,556,13601,9.0
53490,556,13655,10.0
53491,556,13667,8.0
53492,556,14075,10.0
53494,556,14345,8.0
53495,556,14741,10.0
53496,556,14813,8.0
53499,556,15809,9.0
53500,556,16498,10.0
53501,556,16524,7.0
53502,556,16592,9.0
53503,556,16742,9.0
53505,556,16870,8.0
53510,556,18679,9.0
53512,556,19365,10.0
53513,556,19775,9.0
53514,556,19815,8.0
53515,556,20159,10.0
53516,556,22535,9.0
53518,556,23283,8.0
53519,556,23755,9.0
53521,556,28223,9.0
53522,556,28623,9.0
53523,556,29786,7.0
53524,556,30307,7.0
53525,556,31043,10.0
53526,556,31580,8.0
53527,557,20,10.0
53528,557,30,9.0
53529,557,32,10.0
53530,557,120,9.0
53531,557,132,7.0
53532,557,195,6.0
53533,557,340,4.0
53534,557,389,8.0
53535,557,665,2.0
53536,557,710,5.0
53537,557,909,6.0
53538,557,1167,8.0
53539,557,2031,8.0
53540,557,2129,8.0
53541,557,2167,5.0
53542,557,2418,8.0
53543,557,2926,4.0
53544,557,2963,10.0
53545,557,3089,6.0
53546,557,3091,9.0
53547,557,3358,8.0
53548,557,3407,10.0
53549,557,3470,10.0
53550,557,3673,10.0
53551,557,5356,9.0
53552,557,7059,9.0
53553,557,7193,5.0
53554,557,8915,8.0
53555,557,11111,9.0
53556,557,11285,9.0
53557,557,11701,9.0
53558,557,12879,7.0
53559,557,15583,7.0
53560,557,16512,9.0
53561,558,120,9.0
53562,558,157,6.0
53563,558,431,10.0
53564,558,853,9.0
53565,558,1535,10.0
53566,558,2104,9.0
53567,558,3457,7.0
53568,558,3588,9.0
53569,558,4224,10.0
53570,558,4752,7.0
53571,558,6045,9.0
53572,558,9756,9.0
53573,558,11061,10.0
53574,558,11757,9.0
53575,558,14227,7.0
53576,558,14289,8.0
53577,558,15751,8.0
53578,558,16067,9.0
53579,558,16498,9.0
53580,558,18523,8.0
53581,558,20507,9.0
53582,558,21085,9.0
53583,558,21327,9.0
53584,558,21881,8.0
53585,558,21995,10.0
53586,559,20,8.0
53587,559,30,8.0
53588,559,101,7.0
53589,559,121,8.0
53590,559,136,9.0
53591,559,137,9.0
53592,559,138,9.0
53593,559,139,10.0
53594,559,223,7.0
53595,559,225,5.0
53596,559,226,7.0
53597,559,232,8.0
53598,559,372,7.0
53599,559,442,7.0
53600,559,459,6.0
53601,559,460,7.0
53602,559,461,6.0
53603,559,466,6.0
53604,559,481,7.0
53605,559,528,7.0
53606,559,552,8.0
53607,559,813,10.0
53608,559,859,7.0
53609,559,874,8.0
53610,559,894,6.0
53611,559,895,5.0
53612,559,896,7.0
53613,559,897,6.0
53614,559,898,7.0
53615,559,899,6.0
53616,559,900,6.0
53617,559,901,8.0
53618,559,902,8.0
53619,559,903,6.0
53620,559,904,6.0
53621,559,905,7.0
53622,559,906,7.0
53623,559,936,7.0
53624,559,985,8.0
53625,559,986,8.0
53626,559,987,5.0
53627,559,1074,5.0
53628,559,1117,9.0
53629,559,1118,7.0
53630,559,1132,5.0
53631,559,1313,7.0
53632,559,1530,8.0
53633,559,1535,9.0
53634,559,1575,10.0
53635,559,1818,10.0
53636,559,2001,4.0
53637,559,2107,8.0
53638,559,2123,8.0
53639,559,2144,6.0
53640,559,2385,5.0
53641,559,2386,5.0
53642,559,2397,7.0
53643,559,2398,8.0
53644,559,2472,7.0
53645,559,2476,6.0
53646,559,2680,7.0
53647,559,2889,6.0
53648,559,2904,10.0
53649,559,2924,10.0
53650,559,2961,7.0
53651,559,2962,8.0
53652,559,4081,9.0
53653,559,4155,8.0
53654,559,4789,9.0
53655,559,5114,10.0
53656,559,5252,7.0
53657,559,5300,9.0
53658,559,6033,8.0
53659,559,6171,7.0
53660,559,6547,9.0
53661,559,6702,4.0
53662,559,8740,10.0
53663,559,8841,6.0
53664,559,8888,8.0
53665,559,9130,8.0
53666,559,9479,6.0
53667,559,9756,10.0
53668,559,9919,7.0
53669,559,9982,3.0
53670,559,9989,10.0
53671,559,9999,7.0
53672,559,10067,7.0
53673,559,10218,7.0
53674,559,10379,9.0
53675,559,10620,5.0
53676,559,10790,6.0
53677,559,10793,8.0
53678,559,11061,10.0
53679,559,11111,6.0
53680,559,11359,7.0
53681,559,11433,7.0
53682,559,11617,5.0
53683,559,11633,5.0
53684,559,11665,9.0
53685,559,11757,7.0
53686,559,11763,5.0
53687,559,11771,8.0
53688,559,11977,10.0
53689,559,11979,10.0
53690,559,11981,10.0
53691,559,12049,4.0
53692,559,12113,7.0
53693,559,12115,8.0
53694,559,12685,6.0
53695,559,12729,5.0
53696,559,12859,9.0
53697,559,13271,6.0
53698,559,13357,4.0
53699,559,13667,6.0
53700,559,14513,8.0
53701,559,14837,6.0
53702,559,15197,9.0
53703,559,15323,8.0
53704,559,15451,7.0
53705,559,16239,6.0
53706,559,16353,5.0
53707,559,16468,5.0
53708,559,16498,8.0
53709,559,16592,6.0
53710,559,16742,6.0
53711,559,16894,8.0
53712,559,17651,7.0
53713,559,17777,4.0
53714,559,17821,6.0
53715,559,17895,7.0
53716,559,18115,8.0
53717,559,18153,8.0
53718,559,18277,6.0
53719,559,18393,4.0
53720,559,18411,6.0
53721,559,18677,6.0
53722,559,18679,8.0
53723,559,18897,7.0
53724,559,19117,7.0
53725,559,19123,10.0
53726,559,19221,6.0
53727,559,19319,7.0
53728,559,19369,7.0
53729,559,19769,3.0
53730,559,19815,10.0
53731,559,20021,7.0
53732,559,20031,7.0
53733,559,20047,6.0
53734,559,20159,10.0
53735,559,20555,2.0
53736,559,20583,9.0
53737,559,20785,4.0
53738,559,21603,7.0
53739,559,21677,6.0
53740,559,21881,5.0
53741,559,22777,7.0
53742,559,24415,8.0
53743,559,24625,7.0
53744,559,24703,7.0
53745,559,25389,5.0
53746,559,25687,6.0
53747,559,28891,9.0
53748,559,30276,8.0
53749,559,30385,3.0
53750,559,31741,8.0
53751,559,31964,8.0
53752,559,32108,7.0
53753,559,32379,7.0
53754,559,32551,7.0
53755,560,330,9.0
53756,560,481,9.0
53757,560,1535,10.0
53758,560,1696,7.0
53759,560,2025,7.0
53760,560,2034,9.0
53761,560,6045,9.0
53762,560,6547,7.0
53763,560,9656,9.0
53764,560,11837,9.0
53765,560,14813,8.0
53766,560,15583,6.0
53767,561,1,9.0
53768,561,20,9.0
53769,561,199,9.0
53770,561,223,8.0
53771,561,225,7.0
53772,561,317,9.0
53773,561,442,7.0
53774,561,502,7.0
53775,561,528,10.0
53776,561,552,8.0
53777,561,813,9.0
53778,561,891,7.0
53779,561,894,7.0
53780,561,901,8.0
53781,561,905,8.0
53782,561,906,9.0
53783,561,936,7.0
53784,561,1117,9.0
53785,561,1118,8.0
53786,561,1119,8.0
53787,561,1120,8.0
53788,561,1121,7.0
53789,561,1122,7.0
53790,561,1292,7.0
53791,561,1361,7.0
53792,561,1526,8.0
53793,561,1535,9.0
53794,561,1575,9.0
53795,561,2144,7.0
53796,561,2201,7.0
53797,561,2248,7.0
53798,561,2397,8.0
53799,561,2472,8.0
53800,561,2961,8.0
53801,561,3167,7.0
53802,561,4437,8.0
53803,561,5114,10.0
53804,561,5526,7.0
53805,561,5630,6.0
53806,561,6033,8.0
53807,561,6880,8.0
53808,561,8074,7.0
53809,561,8460,8.0
53810,561,9253,10.0
53811,561,9919,8.0
53812,561,10075,9.0
53813,561,10087,9.0
53814,561,10620,9.0
53815,561,10793,8.0
53816,561,11757,8.0
53817,561,12979,5.0
53818,561,16498,10.0
53819,561,16592,7.0
53820,561,20159,9.0
53821,561,20507,8.0
53822,561,22319,8.0
53823,561,23283,9.0
53824,561,25687,8.0
53825,561,26243,7.0
53826,561,28223,8.0
53827,561,30276,10.0
53828,561,31043,9.0
53832,562,1,10.0
53833,562,5,10.0
53834,562,19,10.0
53835,562,30,10.0
53836,562,32,10.0
53837,562,43,10.0
53838,562,45,10.0
53839,562,47,10.0
53840,562,145,7.0
53841,562,164,10.0
53842,562,199,9.0
53843,562,202,9.0
53844,562,205,10.0
53845,562,226,8.0
53846,562,268,9.0
53847,562,323,9.0
53848,562,369,8.0
53849,562,392,10.0
53850,562,420,6.0
53851,562,437,10.0
53852,562,457,10.0
53853,562,512,9.0
53854,562,523,10.0
53855,562,567,8.0
53856,562,572,10.0
53857,562,578,9.0
53858,562,597,7.0
53859,562,759,7.0
53860,562,783,7.0
53861,562,885,10.0
53862,562,1004,10.0
53863,562,1030,7.0
53864,562,1107,7.0
53865,562,1352,5.0
53866,562,1535,8.0
53867,562,1689,10.0
53868,562,1943,10.0
53869,562,1951,6.0
53870,562,2216,7.0
53871,562,2236,10.0
53872,562,2279,8.0
53873,562,2605,10.0
53875,562,2890,9.0
53876,562,3167,7.0
53877,562,3228,10.0
53878,562,3342,7.0
53879,562,3508,5.0
53881,562,4087,9.0
53882,562,4155,7.0
53883,562,4872,8.0
53884,562,5114,10.0
53885,562,5365,8.0
53886,562,6045,7.0
53887,562,6211,7.0
53888,562,6377,8.0
53889,562,7465,8.0
53890,562,7674,8.0
53891,562,7711,7.0
53892,562,7785,10.0
53893,562,8142,10.0
53894,562,8425,8.0
53895,562,9989,8.0
53896,562,10029,7.0
53897,562,10030,7.0
53898,562,10408,9.0
53899,562,10620,5.0
53900,562,11111,6.0
53901,562,12365,7.0
53902,562,12531,8.0
53903,562,12859,7.0
53904,562,14353,7.0
53905,562,14719,8.0
53906,562,15323,6.0
53907,562,16498,7.0
53908,562,16664,9.0
53909,562,18153,5.0
53910,562,20057,8.0
53911,562,20507,7.0
53912,562,20583,7.0
53913,562,20899,7.0
53914,562,21327,7.0
53915,562,22135,10.0
53916,562,22535,6.0
53917,562,22789,7.0
53918,562,23273,8.0
53919,562,23283,7.0
53920,562,23327,8.0
53921,562,24439,7.0
53922,562,24701,9.0
53923,562,24833,7.0
53924,562,24893,6.0
53925,562,25183,7.0
53926,562,25835,9.0
53927,562,28171,7.0
53928,562,28223,8.0
53929,562,28249,8.0
53930,562,28297,7.0
53931,562,28423,6.0
53932,562,28619,6.0
53933,562,28621,3.0
53934,562,28623,7.0
53935,562,28735,7.0
53936,562,28891,8.0
53937,562,28957,10.0
53938,562,28999,7.0
53939,562,29325,7.0
53940,562,29786,6.0
53941,562,29854,7.0
53942,562,30015,7.0
53943,562,30187,4.0
53945,562,30240,9.0
53946,562,30276,6.0
53947,562,30503,7.0
53948,562,30740,7.0
53950,562,31098,9.0
53951,562,31163,6.0
53952,562,31174,9.0
53953,562,31240,8.0
53954,562,31405,8.0
53955,562,31478,7.0
53956,562,31540,5.0
53957,562,31704,7.0
53958,562,31798,6.0
53959,562,31821,7.0
53960,562,31964,7.0
53961,562,32182,9.0
53962,562,32282,7.0
53963,562,32681,6.0
53965,562,32828,7.0
53966,562,32947,7.0
53967,562,32998,7.0
53968,562,33032,5.0
53969,563,1,8.0
53970,563,5,9.0
53971,563,20,8.0
53972,563,47,7.0
53973,563,227,8.0
53974,563,323,7.0
53975,563,392,8.0
53976,563,527,6.0
53977,563,578,5.0
53978,563,849,8.0
53979,563,1222,4.0
53980,563,1530,8.0
53981,563,1535,9.0
53982,563,2001,9.0
53983,563,2167,8.0
53984,563,2236,7.0
53985,563,4059,8.0
53986,563,4181,10.0
53987,563,4224,9.0
53988,563,5114,10.0
53989,563,5681,10.0
53990,563,6351,8.0
53991,563,6421,7.0
53992,563,6547,8.0
53993,563,6675,8.0
53994,563,6746,7.0
53995,563,6880,4.0
53996,563,7311,8.0
53997,563,8074,6.0
53998,563,8408,6.0
53999,563,8525,9.0
54000,563,8795,8.0
54002,563,9253,10.0
54003,563,9515,7.0
54004,563,9756,10.0
54005,563,9989,9.0
54006,563,10067,7.0
54007,563,10080,8.0
54008,563,10087,8.0
54009,563,10162,9.0
54010,563,10863,8.0
54011,563,11433,9.0
54012,563,11553,7.0
54013,563,11577,7.0
54014,563,11741,8.0
54015,563,12355,10.0
54016,563,13629,7.0
54017,563,14289,6.0
54018,563,14345,8.0
54019,563,15039,7.0
54021,563,16706,10.0
54022,563,17895,8.0
54023,563,20159,9.0
54024,563,20583,9.0
54025,563,21995,9.0
54026,563,22135,10.0
54027,563,23199,7.0
54028,563,23273,7.0
54029,563,23283,8.0
54030,563,23309,3.0
54031,563,26349,8.0
54032,563,28725,9.0
54033,563,28891,10.0
54034,563,30276,8.0
54035,563,31240,6.0
54036,563,32438,4.0
54037,563,32542,9.0
54038,564,19,10.0
54039,564,30,9.0
54040,564,121,7.0
54041,564,147,7.0
54042,564,223,7.0
54043,564,225,3.0
54044,564,263,8.0
54045,564,384,7.0
54046,564,395,7.0
54047,564,527,6.0
54048,564,813,6.0
54049,564,849,9.0
54050,564,934,9.0
54051,564,1210,10.0
54052,564,1530,7.0
54053,564,1535,9.0
54054,564,1575,9.0
54055,564,1689,8.0
54056,564,1723,8.0
54057,564,1889,9.0
54058,564,2167,8.0
54059,564,2236,9.0
54060,564,2476,5.0
54061,564,2904,9.0
54062,564,3467,7.0
54063,564,3652,7.0
54064,564,4059,8.0
54065,564,4382,8.0
54066,564,4975,6.0
54067,564,5040,9.0
54068,564,5081,8.0
54069,564,6351,7.0
54070,564,7311,9.0
54071,564,7817,7.0
54072,564,8074,4.0
54073,564,8676,7.0
54074,564,8769,8.0
54075,564,9041,7.0
54076,564,9253,9.0
54077,564,9756,8.0
54078,564,9925,7.0
54079,564,10588,7.0
54080,564,10620,8.0
54081,564,10719,7.0
54082,564,10794,6.0
54083,564,11111,8.0
54084,564,11577,8.0
54085,564,11757,6.0
54086,564,11759,8.0
54087,564,12189,9.0
54088,564,13469,6.0
54089,564,13659,2.0
54090,564,13759,8.0
54091,564,13939,7.0
54092,564,14027,7.0
54093,564,14289,7.0
54094,564,14345,9.0
54095,564,14813,7.0
54096,564,14967,8.0
54097,564,15037,6.0
54098,564,15809,8.0
54099,564,16498,9.0
54100,564,16762,6.0
54101,564,18753,6.0
54102,564,18897,8.0
54103,564,19815,9.0
54104,564,20159,8.0
54105,564,22535,8.0
54106,564,23847,7.0
54107,565,1,5.0
54108,565,5,5.0
54109,565,6,6.0
54110,565,16,5.0
54111,565,19,5.0
54112,565,22,7.0
54113,565,26,5.0
54114,565,27,4.0
54115,565,30,7.0
54116,565,44,5.0
54117,565,45,5.0
54118,565,46,5.0
54119,565,51,5.0
54120,565,57,7.0
54121,565,60,6.0
54122,565,66,5.0
54123,565,71,6.0
54124,565,72,6.0
54125,565,73,7.0
54126,565,75,5.0
54127,565,93,7.0
54128,565,94,7.0
54129,565,97,6.0
54130,565,121,10.0
54131,565,134,5.0
54132,565,135,7.0
54133,565,144,5.0
54134,565,147,6.0
54135,565,149,6.0
54136,565,150,2.0
54137,565,156,7.0
54138,565,165,4.0
54139,565,168,3.0
54140,565,170,7.0
54141,565,177,7.0
54142,565,182,5.0
54143,565,202,5.0
54144,565,226,5.0
54145,565,227,3.0
54146,565,237,3.0
54147,565,243,5.0
54148,565,245,6.0
54149,565,251,3.0
54150,565,270,3.0
54151,565,329,5.0
54152,565,339,2.0
54153,565,356,4.0
54154,565,384,9.0
54155,565,385,6.0
54156,565,395,9.0
54157,565,401,5.0
54158,565,430,10.0
54159,565,446,3.0
54160,565,447,3.0
54161,565,457,7.0
54162,565,534,6.0
54163,565,535,6.0
54164,565,536,5.0
54165,565,543,5.0
54166,565,560,6.0
54167,565,593,6.0
54168,565,644,5.0
54169,565,659,5.0
54170,565,704,5.0
54171,565,732,4.0
54172,565,758,4.0
54173,565,790,7.0
54174,565,793,7.0
54175,565,807,7.0
54176,565,815,3.0
54177,565,849,9.0
54178,565,853,7.0
54179,565,861,8.0
54180,565,866,5.0
54181,565,867,5.0
54182,565,868,5.0
54183,565,869,5.0
54184,565,889,6.0
54185,565,934,7.0
54186,565,969,7.0
54187,565,995,5.0
54188,565,1015,6.0
54189,565,1023,5.0
54190,565,1024,3.0
54191,565,1142,5.0
54192,565,1170,5.0
54193,565,1171,5.0
54194,565,1172,6.0
54195,565,1190,5.0
54196,565,1210,4.0
54197,565,1482,5.0
54198,565,1519,6.0
54199,565,1530,7.0
54200,565,1535,9.0
54201,565,1571,9.0
54202,565,1575,10.0
54203,565,1689,6.0
54204,565,1690,7.0
54205,565,1691,4.0
54206,565,1698,8.0
54207,565,1723,10.0
54208,565,1726,4.0
54209,565,1764,7.0
54210,565,1818,5.0
54211,565,1860,3.0
54212,565,1861,7.0
54213,565,1889,3.0
54214,565,2001,6.0
54215,565,2025,9.0
54216,565,2034,6.0
54217,565,2112,5.0
54218,565,2129,6.0
54219,565,2167,10.0
54220,565,2236,9.0
54221,565,2251,8.0
54222,565,2498,7.0
54223,565,2499,7.0
54224,565,2562,6.0
54225,565,2581,7.0
54226,565,2605,1.0
54227,565,2683,3.0
54228,565,2685,8.0
54229,565,2752,5.0
54230,565,2904,10.0
54231,565,2924,6.0
54232,565,2966,6.0
54233,565,2971,3.0
54234,565,3091,8.0
54235,565,3228,1.0
54236,565,3231,6.0
54237,565,3366,2.0
54238,565,3407,3.0
54239,565,3457,5.0
54240,565,3470,4.0
54241,565,3572,2.0
54242,565,3588,6.0
54243,565,3652,3.0
54244,565,3655,6.0
54245,565,3731,6.0
54246,565,3927,7.0
54247,565,3965,7.0
54248,565,4028,5.0
54249,565,4053,5.0
54250,565,4059,10.0
54251,565,4080,3.0
54252,565,4081,7.0
54253,565,4181,10.0
54254,565,4224,6.0
54255,565,4382,9.0
54256,565,4477,7.0
54257,565,4551,3.0
54258,565,4722,6.0
54259,565,4725,4.0
54260,565,4752,5.0
54261,565,4765,6.0
54262,565,4789,6.0
54263,565,4872,1.0
54264,565,4896,1.0
54265,565,4898,9.0
54266,565,4901,6.0
54267,565,4918,8.0
54268,565,4938,7.0
54269,565,4975,2.0
54270,565,5040,6.0
54271,565,5081,7.0
54272,565,5114,9.0
54273,565,5233,5.0
54274,565,5300,7.0
54275,565,5341,6.0
54276,565,5525,4.0
54277,565,5530,5.0
54278,565,5630,7.0
54279,565,5680,4.0
54280,565,5681,5.0
54281,565,5682,6.0
54282,565,5690,7.0
54283,565,5751,5.0
54284,565,6045,5.0
54285,565,6114,6.0
54286,565,6288,7.0
54287,565,6291,7.0
54288,565,6351,10.0
54289,565,6361,6.0
54290,565,6372,7.0
54291,565,6377,1.0
54292,565,6401,6.0
54293,565,6547,7.0
54294,565,6573,9.0
54295,565,6594,7.0
54296,565,6637,7.0
54297,565,6707,4.0
54298,565,6746,9.0
54299,565,6864,8.0
54300,565,6880,4.0
54301,565,6922,4.0
54302,565,6956,4.0
54303,565,6999,5.0
54304,565,7044,1.0
54305,565,7054,6.0
54306,565,7311,9.0
54307,565,7338,9.0
54308,565,7662,4.0
54309,565,7674,7.0
54310,565,7724,4.0
54311,565,7791,4.0
54312,565,8074,2.0
54313,565,8086,6.0
54314,565,8129,7.0
54315,565,8230,6.0
54316,565,8408,9.0
54317,565,8425,4.0
54318,565,8525,6.0
54319,565,8769,7.0
54320,565,9135,7.0
54321,565,9136,4.0
54322,565,9253,7.0
54323,565,9260,6.0
54324,565,9289,5.0
54325,565,9513,6.0
54326,565,9617,4.0
54327,565,9656,5.0
54328,565,9756,7.0
54329,565,9834,7.0
54330,565,9919,5.0
54331,565,9941,2.0
54332,565,9981,1.0
54333,565,9989,5.0
